2024-11-26 08:31:55,734 | __main__ | DEBUG | order search status: 200
2024-11-26 08:31:55,735 | __main__ | INFO | order info: {"orders":[],"snapshot":true}
2024-11-26 08:31:55,992 | __main__ | DEBUG | trades request status: 200
2024-11-26 08:31:55,993 | __main__ | INFO | trades info: []
2024-11-26 08:31:55,994 | __main__ | DEBUG | order data: {"orders": [{"conidex": "{us_spread_conid};;;{'734452809'}/{1},{'740950685'}/{-1},{'740950728'}/{1},{'740950849'}/{-1}", "orderType": "LMT", "quantity": 1, "price": 2.5, "tif": "GTC", "outsideRTH": false, "listingExchange": "SMART", "side": "BUY"}]}
2024-11-26 08:31:55,994 | __main__ | DEBUG | order detail data: {'orders': [{'conidex': "{us_spread_conid};;;{'734452809'}/{1},{'740950685'}/{-1},{'740950728'}/{1},{'740950849'}/{-1}", 'orderType': 'LMT', 'quantity': 1, 'price': 2.5, 'tif': 'GTC', 'outsideRTH': False, 'listingExchange': 'SMART', 'side': 'BUY'}]}
2024-11-26 08:31:56,220 | __main__ | DEBUG | order submit status: 400
2024-11-26 08:37:37,194 | __main__ | DEBUG | account request status: 200
2024-11-26 08:37:37,196 | __main__ | INFO | account info: {"accounts":["DU3232524"],"acctProps":{"DU3232524":{"hasChildAccounts":false,"supportsCashQty":true,"liteUnderPro":false,"noFXConv":false,"isProp":false,"supportsFractions":true,"allowCustomerTime":false}},"aliases":{"DU3232524":"DU3232524"},"allowFeatures":{"showGFIS":true,"showEUCostReport":false,"allowEventContract":true,"allowFXConv":true,"allowFinancialLens":true,"allowMTA":true,"allowTypeAhead":true,"allowEventTrading":true,"snapshotRefreshTimeout":30,"liteUser":false,"showWebNews":true,"research":true,"debugPnl":true,"showTaxOpt":true,"showImpactDashboard":true,"allowDynAccount":false,"allowCrypto":false,"allowFA":false,"allowLiteUnderPro":false,"allowedAssetTypes":"STK,CFD,OPT,FOP,WAR,FUT,BAG,PDC,CASH,IND,BOND,BILL,FUND,SLB,News,CMDTY,IOPT,ICU,ICS,PHYSS,CRYPTO"},"chartPeriods":{"STK":["*"],"CFD":["*"],"OPT":["2h","1d","2d","1w","1m"],"FOP":["2h","1d","2d","1w","1m"],"WAR":["*"],"IOPT":["*"],"FUT":["*"],"CASH":["*"],"IND":["*"],"BOND":["*"],"FUND":["*"],"CMDTY":["*"],"PHYSS":["*"],"CRYPTO":["*"]},"groups":[],"profiles":[],"selectedAccount":"DU3232524","serverInfo":{"serverName":"JifH01031","serverVersion":"Build 10.32.1b, Nov 22, 2024 1:27:16 PM"},"sessionId":"67446bf6.00000005","isFT":false,"isPaper":true}
2024-11-26 08:37:37,199 | __main__ | DEBUG | account info: "{\"accounts\":[\"DU3232524\"],\"acctProps\":{\"DU3232524\":{\"hasChildAccounts\":false,\"supportsCashQty\":true,\"liteUnderPro\":false,\"noFXConv\":false,\"isProp\":false,\"supportsFractions\":true,\"allowCustomerTime\":false}},\"aliases\":{\"DU3232524\":\"DU3232524\"},\"allowFeatures\":{\"showGFIS\":true,\"showEUCostReport\":false,\"allowEventContract\":true,\"allowFXConv\":true,\"allowFinancialLens\":true,\"allowMTA\":true,\"allowTypeAhead\":true,\"allowEventTrading\":true,\"snapshotRefreshTimeout\":30,\"liteUser\":false,\"showWebNews\":true,\"research\":true,\"debugPnl\":true,\"showTaxOpt\":true,\"showImpactDashboard\":true,\"allowDynAccount\":false,\"allowCrypto\":false,\"allowFA\":false,\"allowLiteUnderPro\":false,\"allowedAssetTypes\":\"STK,CFD,OPT,FOP,WAR,FUT,BAG,PDC,CASH,IND,BOND,BILL,FUND,SLB,News,CMDTY,IOPT,ICU,ICS,PHYSS,CRYPTO\"},\"chartPeriods\":{\"STK\":[\"*\"],\"CFD\":[\"*\"],\"OPT\":[\"2h\",\"1d\",\"2d\",\"1w\",\"1m\"],\"FOP\":[\"2h\",\"1d\",\"2d\",\"1w\",\"1m\"],\"WAR\":[\"*\"],\"IOPT\":[\"*\"],\"FUT\":[\"*\"],\"CASH\":[\"*\"],\"IND\":[\"*\"],\"BOND\":[\"*\"],\"FUND\":[\"*\"],\"CMDTY\":[\"*\"],\"PHYSS\":[\"*\"],\"CRYPTO\":[\"*\"]},\"groups\":[],\"profiles\":[],\"selectedAccount\":\"DU3232524\",\"serverInfo\":{\"serverName\":\"JifH01031\",\"serverVersion\":\"Build 10.32.1b, Nov 22, 2024 1:27:16 PM\"},\"sessionId\":\"67446bf6.00000005\",\"isFT\":false,\"isPaper\":true}"
2024-11-26 08:37:37,449 | __main__ | DEBUG | order search status: 200
2024-11-26 08:37:37,450 | __main__ | INFO | order info: {"orders":[],"snapshot":true}
2024-11-26 08:37:37,744 | __main__ | DEBUG | trades request status: 200
2024-11-26 08:37:37,745 | __main__ | INFO | trades info: []
2024-11-26 08:37:37,748 | __main__ | DEBUG | order data: {"orders": [{"conidex": "{us_spread_conid};;;{'734452809'}/{1},{'740950685'}/{-1},{'740950728'}/{1},{'740950849'}/{-1}", "orderType": "LMT", "quantity": 1, "price": 2.5, "tif": "GTC", "outsideRTH": false, "listingExchange": "SMART", "side": "BUY"}]}
2024-11-26 08:37:37,748 | __main__ | DEBUG | order detail data: {'orders': [{'conidex': "{us_spread_conid};;;{'734452809'}/{1},{'740950685'}/{-1},{'740950728'}/{1},{'740950849'}/{-1}", 'orderType': 'LMT', 'quantity': 1, 'price': 2.5, 'tif': 'GTC', 'outsideRTH': False, 'listingExchange': 'SMART', 'side': 'BUY'}]}
2024-11-26 08:37:38,043 | __main__ | DEBUG | order submit status: 200
2024-11-26 08:56:34,596 | __main__ | DEBUG | account request status: 401
2024-11-26 08:56:34,599 | __main__ | INFO | account info: {"error":"not authenticated","statusCode":401}
2024-11-26 08:56:34,602 | __main__ | DEBUG | account info: "{\"error\":\"not authenticated\",\"statusCode\":401}"
2024-11-26 08:56:34,843 | __main__ | DEBUG | order search status: 500
2024-11-26 08:56:34,844 | __main__ | INFO | order info: {"error":"Please query /accounts first"}
2024-11-26 08:56:35,101 | __main__ | DEBUG | trades request status: 500
2024-11-26 08:56:35,101 | __main__ | INFO | trades info: {"error":"Please query /accounts first"}
2024-11-26 08:56:35,102 | __main__ | DEBUG | order data: {"orders": [{"conid": 734452939, "orderType": "LMT", "price": 1.5, "side": "BUY", "tif": "DAY", "quantity": 1}]}
2024-11-26 08:56:35,102 | __main__ | DEBUG | order detail data: {'orders': [{'conid': 734452939, 'orderType': 'LMT', 'price': 1.5, 'side': 'BUY', 'tif': 'DAY', 'quantity': 1}]}
2024-11-26 08:56:35,394 | __main__ | DEBUG | order submit status: 400
2024-11-26 09:04:41,460 | __main__ | DEBUG | account request status: 400
2024-11-26 09:04:41,464 | __main__ | INFO | account info: {"error":"Bad Request: no bridge","statusCode":400}
2024-11-26 09:04:41,467 | __main__ | DEBUG | account info: "{\"error\":\"Bad Request: no bridge\",\"statusCode\":400}"
2024-11-26 09:04:41,706 | __main__ | DEBUG | order search status: 400
2024-11-26 09:04:41,706 | __main__ | INFO | order info: {"error":"Bad Request: no bridge","statusCode":400}
2024-11-26 09:04:42,009 | __main__ | DEBUG | trades request status: 400
2024-11-26 09:04:42,010 | __main__ | INFO | trades info: {"error":"Bad Request: no bridge","statusCode":400}
2024-11-26 09:04:42,011 | __main__ | DEBUG | order data: {"orders": [{"conid": 734452939, "orderType": "LMT", "price": 1.5, "side": "BUY", "tif": "DAY", "quantity": 1}]}
2024-11-26 09:04:42,011 | __main__ | DEBUG | order detail data: {'orders': [{'conid': 734452939, 'orderType': 'LMT', 'price': 1.5, 'side': 'BUY', 'tif': 'DAY', 'quantity': 1}]}
2024-11-26 09:04:42,235 | __main__ | DEBUG | order submit status: 400
2024-11-26 09:05:53,207 | __main__ | DEBUG | account request status: 400
2024-11-26 09:05:53,208 | __main__ | INFO | account info: {"error":"Bad Request: no bridge","statusCode":400}
2024-11-26 09:05:53,210 | __main__ | DEBUG | account info: "{\"error\":\"Bad Request: no bridge\",\"statusCode\":400}"
2024-11-26 09:05:53,433 | __main__ | DEBUG | order search status: 400
2024-11-26 09:05:53,434 | __main__ | INFO | order info: {"error":"Bad Request: no bridge","statusCode":400}
2024-11-26 09:05:53,715 | __main__ | DEBUG | trades request status: 400
2024-11-26 09:05:53,716 | __main__ | INFO | trades info: {"error":"Bad Request: no bridge","statusCode":400}
2024-11-26 09:05:53,720 | __main__ | DEBUG | order data: {"orders": [{"conid": 734452939, "orderType": "LMT", "price": 1.5, "side": "BUY", "tif": "DAY", "quantity": 1}]}
2024-11-26 09:05:53,721 | __main__ | DEBUG | order detail data: {'orders': [{'conid': 734452939, 'orderType': 'LMT', 'price': 1.5, 'side': 'BUY', 'tif': 'DAY', 'quantity': 1}]}
2024-11-26 09:05:53,959 | __main__ | DEBUG | order submit status: 400
2024-11-26 09:09:08,939 | __main__ | DEBUG | account request status: 200
2024-11-26 09:09:08,941 | __main__ | INFO | account info: {"accounts":["DU3232524"],"acctProps":{"DU3232524":{"hasChildAccounts":false,"supportsCashQty":true,"liteUnderPro":false,"noFXConv":false,"isProp":false,"supportsFractions":true,"allowCustomerTime":false}},"aliases":{"DU3232524":"DU3232524"},"allowFeatures":{"showGFIS":true,"showEUCostReport":false,"allowEventContract":true,"allowFXConv":true,"allowFinancialLens":true,"allowMTA":true,"allowTypeAhead":true,"allowEventTrading":true,"snapshotRefreshTimeout":30,"liteUser":false,"showWebNews":true,"research":true,"debugPnl":true,"showTaxOpt":true,"showImpactDashboard":true,"allowDynAccount":false,"allowCrypto":false,"allowFA":false,"allowLiteUnderPro":false,"allowedAssetTypes":"STK,CFD,OPT,FOP,WAR,FUT,BAG,PDC,CASH,IND,BOND,BILL,FUND,SLB,News,CMDTY,IOPT,ICU,ICS,PHYSS,CRYPTO"},"chartPeriods":{"STK":["*"],"CFD":["*"],"OPT":["2h","1d","2d","1w","1m"],"FOP":["2h","1d","2d","1w","1m"],"WAR":["*"],"IOPT":["*"],"FUT":["*"],"CASH":["*"],"IND":["*"],"BOND":["*"],"FUND":["*"],"CMDTY":["*"],"PHYSS":["*"],"CRYPTO":["*"]},"groups":[],"profiles":[],"selectedAccount":"DU3232524","serverInfo":{"serverName":"JifH20001","serverVersion":"Build 10.32.1b, Nov 22, 2024 1:27:16 PM"},"sessionId":"6744f08f.00000003","isFT":false,"isPaper":true}
2024-11-26 09:09:08,944 | __main__ | DEBUG | account info: "{\"accounts\":[\"DU3232524\"],\"acctProps\":{\"DU3232524\":{\"hasChildAccounts\":false,\"supportsCashQty\":true,\"liteUnderPro\":false,\"noFXConv\":false,\"isProp\":false,\"supportsFractions\":true,\"allowCustomerTime\":false}},\"aliases\":{\"DU3232524\":\"DU3232524\"},\"allowFeatures\":{\"showGFIS\":true,\"showEUCostReport\":false,\"allowEventContract\":true,\"allowFXConv\":true,\"allowFinancialLens\":true,\"allowMTA\":true,\"allowTypeAhead\":true,\"allowEventTrading\":true,\"snapshotRefreshTimeout\":30,\"liteUser\":false,\"showWebNews\":true,\"research\":true,\"debugPnl\":true,\"showTaxOpt\":true,\"showImpactDashboard\":true,\"allowDynAccount\":false,\"allowCrypto\":false,\"allowFA\":false,\"allowLiteUnderPro\":false,\"allowedAssetTypes\":\"STK,CFD,OPT,FOP,WAR,FUT,BAG,PDC,CASH,IND,BOND,BILL,FUND,SLB,News,CMDTY,IOPT,ICU,ICS,PHYSS,CRYPTO\"},\"chartPeriods\":{\"STK\":[\"*\"],\"CFD\":[\"*\"],\"OPT\":[\"2h\",\"1d\",\"2d\",\"1w\",\"1m\"],\"FOP\":[\"2h\",\"1d\",\"2d\",\"1w\",\"1m\"],\"WAR\":[\"*\"],\"IOPT\":[\"*\"],\"FUT\":[\"*\"],\"CASH\":[\"*\"],\"IND\":[\"*\"],\"BOND\":[\"*\"],\"FUND\":[\"*\"],\"CMDTY\":[\"*\"],\"PHYSS\":[\"*\"],\"CRYPTO\":[\"*\"]},\"groups\":[],\"profiles\":[],\"selectedAccount\":\"DU3232524\",\"serverInfo\":{\"serverName\":\"JifH20001\",\"serverVersion\":\"Build 10.32.1b, Nov 22, 2024 1:27:16 PM\"},\"sessionId\":\"6744f08f.00000003\",\"isFT\":false,\"isPaper\":true}"
2024-11-26 09:09:09,201 | __main__ | DEBUG | order search status: 200
2024-11-26 09:09:09,201 | __main__ | INFO | order info: {"orders":[],"snapshot":false}
2024-11-26 09:09:09,423 | __main__ | DEBUG | trades request status: 200
2024-11-26 09:09:09,424 | __main__ | INFO | trades info: []
2024-11-26 09:09:09,427 | __main__ | DEBUG | order data: {"orders": [{"conid": 734452939, "orderType": "LMT", "price": 1.5, "side": "BUY", "tif": "DAY", "quantity": 1}]}
2024-11-26 09:09:09,427 | __main__ | DEBUG | order detail data: {'orders': [{'conid': 734452939, 'orderType': 'LMT', 'price': 1.5, 'side': 'BUY', 'tif': 'DAY', 'quantity': 1}]}
2024-11-26 09:09:09,871 | __main__ | DEBUG | order submit status: 200
2024-11-26 10:09:09,014 | __main__ | DEBUG | account request status: 400
2024-11-26 10:09:09,015 | __main__ | INFO | account info: {"error":"Bad Request: no bridge","statusCode":400}
2024-11-26 10:09:09,017 | __main__ | DEBUG | account info: "{\"error\":\"Bad Request: no bridge\",\"statusCode\":400}"
2024-11-26 10:09:09,247 | __main__ | DEBUG | order search status: 400
2024-11-26 10:09:09,248 | __main__ | INFO | order info: {"error":"Bad Request: no bridge","statusCode":400}
2024-11-26 10:09:09,590 | __main__ | DEBUG | trades request status: 400
2024-11-26 10:09:09,590 | __main__ | INFO | trades info: {"error":"Bad Request: no bridge","statusCode":400}
2024-11-26 10:09:09,594 | __main__ | DEBUG | order data: {"orders": [{"conid": 734452939, "orderType": "LMT", "price": 1.5, "side": "BUY", "tif": "DAY", "quantity": 1}]}
2024-11-26 10:09:09,594 | __main__ | DEBUG | order detail data: {'orders': [{'conid': 734452939, 'orderType': 'LMT', 'price': 1.5, 'side': 'BUY', 'tif': 'DAY', 'quantity': 1}]}
2024-11-26 10:09:09,850 | __main__ | DEBUG | order submit status: 400
2024-11-26 10:23:34,038 | __main__ | DEBUG | account request status: 400
2024-11-26 10:23:34,040 | __main__ | INFO | account info: {"error":"Bad Request: no bridge","statusCode":400}
2024-11-26 10:23:34,043 | __main__ | DEBUG | account info: "{\"error\":\"Bad Request: no bridge\",\"statusCode\":400}"
2024-11-26 10:23:34,279 | __main__ | DEBUG | order search status: 400
2024-11-26 10:23:34,280 | __main__ | INFO | order info: {"error":"Bad Request: no bridge","statusCode":400}
2024-11-26 10:23:34,540 | __main__ | DEBUG | trades request status: 400
2024-11-26 10:23:34,541 | __main__ | INFO | trades info: {"error":"Bad Request: no bridge","statusCode":400}
2024-11-26 10:23:34,543 | __main__ | DEBUG | order data: {"orders": [{"conid": 734452939, "orderType": "LMT", "price": 1.5, "side": "BUY", "tif": "DAY", "quantity": 1}]}
2024-11-26 10:23:34,543 | __main__ | DEBUG | order detail data: {'orders': [{'conid': 734452939, 'orderType': 'LMT', 'price': 1.5, 'side': 'BUY', 'tif': 'DAY', 'quantity': 1}]}
2024-11-26 10:23:34,822 | __main__ | DEBUG | order submit status: 400
2024-11-26 10:26:40,982 | __main__ | DEBUG | account request status: 200
2024-11-26 10:26:40,985 | __main__ | INFO | account info: {"accounts":["DU3232524"],"acctProps":{"DU3232524":{"hasChildAccounts":false,"supportsCashQty":true,"liteUnderPro":false,"noFXConv":false,"isProp":false,"supportsFractions":true,"allowCustomerTime":false}},"aliases":{"DU3232524":"DU3232524"},"allowFeatures":{"showGFIS":true,"showEUCostReport":false,"allowEventContract":true,"allowFXConv":true,"allowFinancialLens":true,"allowMTA":true,"allowTypeAhead":true,"allowEventTrading":true,"snapshotRefreshTimeout":30,"liteUser":false,"showWebNews":true,"research":true,"debugPnl":true,"showTaxOpt":true,"showImpactDashboard":true,"allowDynAccount":false,"allowCrypto":false,"allowFA":false,"allowLiteUnderPro":false,"allowedAssetTypes":"STK,CFD,OPT,FOP,WAR,FUT,BAG,PDC,CASH,IND,BOND,BILL,FUND,SLB,News,CMDTY,IOPT,ICU,ICS,PHYSS,CRYPTO"},"chartPeriods":{"STK":["*"],"CFD":["*"],"OPT":["2h","1d","2d","1w","1m"],"FOP":["2h","1d","2d","1w","1m"],"WAR":["*"],"IOPT":["*"],"FUT":["*"],"CASH":["*"],"IND":["*"],"BOND":["*"],"FUND":["*"],"CMDTY":["*"],"PHYSS":["*"],"CRYPTO":["*"]},"groups":[],"profiles":[],"selectedAccount":"DU3232524","serverInfo":{"serverName":"JifH20001","serverVersion":"Build 10.32.1b, Nov 22, 2024 1:27:16 PM"},"sessionId":"6744f08f.00000003","isFT":false,"isPaper":true}
2024-11-26 10:26:40,988 | __main__ | DEBUG | account info: "{\"accounts\":[\"DU3232524\"],\"acctProps\":{\"DU3232524\":{\"hasChildAccounts\":false,\"supportsCashQty\":true,\"liteUnderPro\":false,\"noFXConv\":false,\"isProp\":false,\"supportsFractions\":true,\"allowCustomerTime\":false}},\"aliases\":{\"DU3232524\":\"DU3232524\"},\"allowFeatures\":{\"showGFIS\":true,\"showEUCostReport\":false,\"allowEventContract\":true,\"allowFXConv\":true,\"allowFinancialLens\":true,\"allowMTA\":true,\"allowTypeAhead\":true,\"allowEventTrading\":true,\"snapshotRefreshTimeout\":30,\"liteUser\":false,\"showWebNews\":true,\"research\":true,\"debugPnl\":true,\"showTaxOpt\":true,\"showImpactDashboard\":true,\"allowDynAccount\":false,\"allowCrypto\":false,\"allowFA\":false,\"allowLiteUnderPro\":false,\"allowedAssetTypes\":\"STK,CFD,OPT,FOP,WAR,FUT,BAG,PDC,CASH,IND,BOND,BILL,FUND,SLB,News,CMDTY,IOPT,ICU,ICS,PHYSS,CRYPTO\"},\"chartPeriods\":{\"STK\":[\"*\"],\"CFD\":[\"*\"],\"OPT\":[\"2h\",\"1d\",\"2d\",\"1w\",\"1m\"],\"FOP\":[\"2h\",\"1d\",\"2d\",\"1w\",\"1m\"],\"WAR\":[\"*\"],\"IOPT\":[\"*\"],\"FUT\":[\"*\"],\"CASH\":[\"*\"],\"IND\":[\"*\"],\"BOND\":[\"*\"],\"FUND\":[\"*\"],\"CMDTY\":[\"*\"],\"PHYSS\":[\"*\"],\"CRYPTO\":[\"*\"]},\"groups\":[],\"profiles\":[],\"selectedAccount\":\"DU3232524\",\"serverInfo\":{\"serverName\":\"JifH20001\",\"serverVersion\":\"Build 10.32.1b, Nov 22, 2024 1:27:16 PM\"},\"sessionId\":\"6744f08f.00000003\",\"isFT\":false,\"isPaper\":true}"
2024-11-26 10:26:41,299 | __main__ | DEBUG | order search status: 200
2024-11-26 10:26:41,300 | __main__ | INFO | order info: {"orders":[{"acct":"DU3232524","conidex":"734452939","conid":734452939,"account":"DU3232524","orderId":255540319,"cashCcy":"USD","sizeAndFills":"0/1","orderDesc":"Buy 1 AAPL Nov29'24 230 Put Limit 1.50, Day","description1":"AAPL","description2":"NOV 29 '24 230 Put","ticker":"AAPL","secType":"OPT","remainingQuantity":1.0,"filledQuantity":0.0,"totalSize":1.0,"companyName":"APPLE INC","status":"Inactive","order_ccp_status":"Pending Submit","origOrderType":"LIMIT","supportsTaxOpt":"1","lastExecutionTime":"241125220909","orderType":"Limit","bgColor":"#000000","fgColor":"#AFAFAF","isEventTrading":"0","price":"1.50","timeInForce":"CLOSE","lastExecutionTime_r":1732572549000,"side":"BUY"}],"snapshot":true}
2024-11-26 10:26:41,616 | __main__ | DEBUG | trades request status: 200
2024-11-26 10:26:41,616 | __main__ | INFO | trades info: []
2024-11-26 10:26:41,619 | __main__ | DEBUG | order data: {"orders": [{"conid": 734452939, "orderType": "LMT", "price": 1.5, "side": "BUY", "tif": "DAY", "quantity": 1}]}
2024-11-26 10:26:41,619 | __main__ | DEBUG | order detail data: {'orders': [{'conid': 734452939, 'orderType': 'LMT', 'price': 1.5, 'side': 'BUY', 'tif': 'DAY', 'quantity': 1}]}
2024-11-26 10:26:41,991 | __main__ | DEBUG | order submit status: 200
2024-11-26 11:47:09,400 | __main__ | DEBUG | account request status: 401
2024-11-26 11:47:09,402 | __main__ | INFO | account info: 
2024-11-26 11:47:09,405 | __main__ | DEBUG | account info: ""
2024-11-26 11:47:09,885 | __main__ | DEBUG | order search status: 401
2024-11-26 11:47:09,885 | __main__ | INFO | order info: 
2024-11-26 11:47:10,386 | __main__ | DEBUG | trades request status: 401
2024-11-26 11:47:10,387 | __main__ | INFO | trades info: 
2024-11-26 11:47:10,390 | __main__ | DEBUG | order data: {"orders": [{"conid": 734452939, "orderType": "LMT", "price": 1.5, "side": "BUY", "tif": "DAY", "quantity": 1}]}
2024-11-26 11:47:10,391 | __main__ | DEBUG | order detail data: {'orders': [{'conid': 734452939, 'orderType': 'LMT', 'price': 1.5, 'side': 'BUY', 'tif': 'DAY', 'quantity': 1}]}
2024-11-26 11:47:10,832 | __main__ | DEBUG | order submit status: 401
2024-11-26 11:48:31,837 | __main__ | DEBUG | account request status: 400
2024-11-26 11:48:31,839 | __main__ | INFO | account info: {"error":"Bad Request: no bridge","statusCode":400}
2024-11-26 11:48:31,842 | __main__ | DEBUG | account info: "{\"error\":\"Bad Request: no bridge\",\"statusCode\":400}"
2024-11-26 11:48:32,073 | __main__ | DEBUG | order search status: 400
2024-11-26 11:48:32,074 | __main__ | INFO | order info: {"error":"Bad Request: no bridge","statusCode":400}
2024-11-26 11:48:32,356 | __main__ | DEBUG | trades request status: 400
2024-11-26 11:48:32,357 | __main__ | INFO | trades info: {"error":"Bad Request: no bridge","statusCode":400}
2024-11-26 11:48:32,360 | __main__ | DEBUG | order data: {"orders": [{"conid": 734452939, "orderType": "LMT", "price": 1.5, "side": "BUY", "tif": "DAY", "quantity": 1}]}
2024-11-26 11:48:32,360 | __main__ | DEBUG | order detail data: {'orders': [{'conid': 734452939, 'orderType': 'LMT', 'price': 1.5, 'side': 'BUY', 'tif': 'DAY', 'quantity': 1}]}
2024-11-26 11:48:32,600 | __main__ | DEBUG | order submit status: 400
2024-11-26 11:48:59,605 | __main__ | DEBUG | account request status: 200
2024-11-26 11:48:59,606 | __main__ | INFO | account info: {"accounts":["DU3232524"],"acctProps":{"DU3232524":{"hasChildAccounts":false,"supportsCashQty":true,"liteUnderPro":false,"noFXConv":false,"isProp":false,"supportsFractions":true,"allowCustomerTime":false}},"aliases":{"DU3232524":"DU3232524"},"allowFeatures":{"showGFIS":true,"showEUCostReport":false,"allowEventContract":true,"allowFXConv":true,"allowFinancialLens":true,"allowMTA":true,"allowTypeAhead":true,"allowEventTrading":true,"snapshotRefreshTimeout":30,"liteUser":false,"showWebNews":true,"research":true,"debugPnl":true,"showTaxOpt":true,"showImpactDashboard":true,"allowDynAccount":false,"allowCrypto":false,"allowFA":false,"allowLiteUnderPro":false,"allowedAssetTypes":"STK,CFD,OPT,FOP,WAR,FUT,BAG,PDC,CASH,IND,BOND,BILL,FUND,SLB,News,CMDTY,IOPT,ICU,ICS,PHYSS,CRYPTO"},"chartPeriods":{"STK":["*"],"CFD":["*"],"OPT":["2h","1d","2d","1w","1m"],"FOP":["2h","1d","2d","1w","1m"],"WAR":["*"],"IOPT":["*"],"FUT":["*"],"CASH":["*"],"IND":["*"],"BOND":["*"],"FUND":["*"],"CMDTY":["*"],"PHYSS":["*"],"CRYPTO":["*"]},"groups":[],"profiles":[],"selectedAccount":"DU3232524","serverInfo":{"serverName":"JifH20001","serverVersion":"Build 10.32.1b, Nov 22, 2024 1:27:16 PM"},"sessionId":"6744f08f.00000003","isFT":false,"isPaper":true}
2024-11-26 11:48:59,607 | __main__ | DEBUG | account info: "{\"accounts\":[\"DU3232524\"],\"acctProps\":{\"DU3232524\":{\"hasChildAccounts\":false,\"supportsCashQty\":true,\"liteUnderPro\":false,\"noFXConv\":false,\"isProp\":false,\"supportsFractions\":true,\"allowCustomerTime\":false}},\"aliases\":{\"DU3232524\":\"DU3232524\"},\"allowFeatures\":{\"showGFIS\":true,\"showEUCostReport\":false,\"allowEventContract\":true,\"allowFXConv\":true,\"allowFinancialLens\":true,\"allowMTA\":true,\"allowTypeAhead\":true,\"allowEventTrading\":true,\"snapshotRefreshTimeout\":30,\"liteUser\":false,\"showWebNews\":true,\"research\":true,\"debugPnl\":true,\"showTaxOpt\":true,\"showImpactDashboard\":true,\"allowDynAccount\":false,\"allowCrypto\":false,\"allowFA\":false,\"allowLiteUnderPro\":false,\"allowedAssetTypes\":\"STK,CFD,OPT,FOP,WAR,FUT,BAG,PDC,CASH,IND,BOND,BILL,FUND,SLB,News,CMDTY,IOPT,ICU,ICS,PHYSS,CRYPTO\"},\"chartPeriods\":{\"STK\":[\"*\"],\"CFD\":[\"*\"],\"OPT\":[\"2h\",\"1d\",\"2d\",\"1w\",\"1m\"],\"FOP\":[\"2h\",\"1d\",\"2d\",\"1w\",\"1m\"],\"WAR\":[\"*\"],\"IOPT\":[\"*\"],\"FUT\":[\"*\"],\"CASH\":[\"*\"],\"IND\":[\"*\"],\"BOND\":[\"*\"],\"FUND\":[\"*\"],\"CMDTY\":[\"*\"],\"PHYSS\":[\"*\"],\"CRYPTO\":[\"*\"]},\"groups\":[],\"profiles\":[],\"selectedAccount\":\"DU3232524\",\"serverInfo\":{\"serverName\":\"JifH20001\",\"serverVersion\":\"Build 10.32.1b, Nov 22, 2024 1:27:16 PM\"},\"sessionId\":\"6744f08f.00000003\",\"isFT\":false,\"isPaper\":true}"
2024-11-26 11:48:59,810 | __main__ | DEBUG | order search status: 200
2024-11-26 11:48:59,810 | __main__ | INFO | order info: {"orders":[{"acct":"DU3232524","conidex":"734452939","conid":734452939,"account":"DU3232524","orderId":255540319,"cashCcy":"USD","sizeAndFills":"0/1","orderDesc":"Buy 1 AAPL Nov29'24 230 Put Limit 1.50, Day","description1":"AAPL","description2":"NOV 29 '24 230 Put","ticker":"AAPL","secType":"OPT","remainingQuantity":1.0,"filledQuantity":0.0,"totalSize":1.0,"companyName":"APPLE INC","status":"Inactive","order_ccp_status":"Pending Submit","origOrderType":"LIMIT","supportsTaxOpt":"1","lastExecutionTime":"241125220909","orderType":"Limit","bgColor":"#000000","fgColor":"#AFAFAF","isEventTrading":"0","price":"1.50","timeInForce":"CLOSE","lastExecutionTime_r":1732572549000,"side":"BUY"},{"acct":"DU3232524","conidex":"734452939","conid":734452939,"account":"DU3232524","orderId":255540320,"cashCcy":"USD","sizeAndFills":"0/1","orderDesc":"Buy 1 AAPL Nov29'24 230 Put Limit 1.50, Day","description1":"AAPL","description2":"NOV 29 '24 230 Put","ticker":"AAPL","secType":"OPT","remainingQuantity":1.0,"filledQuantity":0.0,"totalSize":1.0,"companyName":"APPLE INC","status":"Inactive","order_ccp_status":"Pending Submit","origOrderType":"LIMIT","supportsTaxOpt":"1","lastExecutionTime":"241125232641","orderType":"Limit","bgColor":"#000000","fgColor":"#AFAFAF","isEventTrading":"0","price":"1.50","timeInForce":"CLOSE","lastExecutionTime_r":1732577201000,"side":"BUY"}],"snapshot":true}
2024-11-26 11:49:00,645 | __main__ | DEBUG | trades request status: 200
2024-11-26 11:49:00,646 | __main__ | INFO | trades info: []
2024-11-26 11:49:00,651 | __main__ | DEBUG | order data: {"orders": [{"conid": 734452939, "orderType": "LMT", "price": 1.5, "side": "BUY", "tif": "DAY", "quantity": 1}]}
2024-11-26 11:49:00,651 | __main__ | DEBUG | order detail data: {'orders': [{'conid': 734452939, 'orderType': 'LMT', 'price': 1.5, 'side': 'BUY', 'tif': 'DAY', 'quantity': 1}]}
2024-11-26 11:49:01,105 | __main__ | DEBUG | order submit status: 200
2024-11-26 11:52:10,359 | __main__ | DEBUG | account request status: 200
